add_info;annotation;brand;"<setup>FMANUFACTURER;Все бренды:;string</setup>";"<setup>FATT_STR_38;Бренд:;string</setup>";"<setup>FNUMBER;Код товара;string</setup>";"<setup>FSTATE;Остатки на складе;int</setup>";"<setup>FATT_STR_33;DIA:;string</setup>";"<setup>FATT_STR_29;Посадочный диаметр:;string</setup>";"<setup>FATT_STR_32;Вылет:;string</setup>";"<setup>FATT_STR_30;Кол-во отверстий:;string</setup>";img;img_full;"<setup>FATT_STR_60;Ссылка:;string</setup>";"<setup>FATT_STR_36;Модель:;string</setup>";"<setup>FNAME;Наименование;string</setup>";"<setup>FATT_STR_31;PCD:;string</setup>";"<setup>FATT_STR_62;Цена закупа;int</setup>";"<setup>FATT_STR_63;Цена продажи;int</setup>";"<setup>FPRICE;Стоимость;double</setup>";"<setup>FATT_STR_61;Продавец:;string</setup>";short_name;"<setup>FANNOTATION;Описания;string</setup>";title_short;"<setup>FATT_STR_34;Тип:;string</setup>";"<setup>FATT_STR_24;Вид товара:;string</setup>";"<setup>FATT_STR_28;Ширина обода:;string</setup>"
(диповые);"8.5x18"", 5x100.00, 5x114.30, ET35";Work Emotion CR-KAI;WORK;WORK;40038;4;0.0;18;35;5;https://static.baza.farpost.ru/drom/1526239532821_bulletin;https://static.baza.farpost.ru/drom/1526239532821_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-101e-work-cr-kiwami-r18-101-2003-63222969.html;JS 101E CR Kiwami;8,5*18 5*114,3 ET35 WORK JS 101E CR Kiwami (диповые);114.3;27900;32900;8225;WorldWheels;"8.5x18"", 5x114.3, ET35,";Новые! Диповые JS 101E Work CR Kiwami R18 (101-2003);JS 101E Work CR Kiwami (диповые);Литой;Disk;8.5
(диповые);"9.5x18"", 5x100.00, 5x114.30, ET30";Work Emotion CR-KAI;WORK;WORK;40039;4;0.0;18;30;5;https://static.baza.farpost.ru/drom/1526239618189_bulletin;https://static.baza.farpost.ru/drom/1526239618189_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-101e-work-cr-kiwami-r18-101-2004-63222962.html;JS 101E CR Kiwami;9,5*18 5*100,0 ET30 WORK JS 101E CR Kiwami (диповые);100.0;27900;32900;8225;WorldWheels;"9.5x18"", 5x100.0, ET30,";Новые! Диповые JS 101E Work CR Kiwami R18 (101-2004);JS 101E Work CR Kiwami (диповые);Литой;Disk;9.5
(диповые);"9.5x18"", 5x100.00, 5x114.30, ET30";Work Emotion CR-KAI;WORK;WORK;40040;4;0.0;18;30;5;https://static.baza.farpost.ru/drom/1526239618189_bulletin;https://static.baza.farpost.ru/drom/1526239618189_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-101e-work-cr-kiwami-r18-101-2004-63222962.html;JS 101E CR Kiwami;9,5*18 5*114,3 ET30 WORK JS 101E CR Kiwami (диповые);114.3;27900;32900;8225;WorldWheels;"9.5x18"", 5x114.3, ET30,";Новые! Диповые JS 101E Work CR Kiwami R18 (101-2004);JS 101E Work CR Kiwami (диповые);Литой;Disk;9.5
(диповые);"8.0x17"", 5x114.30, ET35, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;VOLK;40041;4;73.1;17;35;5;https://static.baza.farpost.ru/drom/1528911564771_bulletin;https://static.baza.farpost.ru/drom/1528911564771_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r17-401-0025-r-60827214.html;TE37;8,0*17 5*114,3 ET35 73,1 VOLK TE37 (диповые);114.3;24900;29900;7475;WorldWheels;"8.0x17"", 5x114.3, ET35, ЦО73.1";Новые! Диповые JS 401 Rota Volk Racing TE37 R17 (401-0025 R);Volk Racing TE37 (диповые);Литой;Disk;8.0
(machined) (silver);"7.5x17"", 4x100.00, 4x114.30, ET42, ЦО 73,1мм.";Vossen VFS-2;VOSSEN;VOSSEN;40042;4;73.1;17;42;4;https://static.baza.farpost.ru/drom/1528390017954_bulletin;https://static.baza.farpost.ru/drom/1528390017954_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-vossen-vfs-2-silver-machined-r17-502-0011-63986691.html;VFS-2;7,5*17 4*100,0 ET42 73,1 VOSSEN VFS-2 (machined) (silver);100.0;21900;26900;6725;WorldWheels;"7.5x17"", 4x100.0, ET42, ЦО73.1";Новые! Vossen VFS-2 Silver Machined R17 (502-0011);Vossen VFS-2 (machined) (silver);Литой;Disk;7.5
(machined) (silver);"7.5x17"", 4x100.00, 4x114.30, ET42, ЦО 73,1мм.";Vossen VFS-2;VOSSEN;VOSSEN;40043;4;73.1;17;42;4;https://static.baza.farpost.ru/drom/1528390017954_bulletin;https://static.baza.farpost.ru/drom/1528390017954_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-vossen-vfs-2-silver-machined-r17-502-0011-63986691.html;VFS-2;7,5*17 4*114,3 ET42 73,1 VOSSEN VFS-2 (machined) (silver);114.3;21900;26900;6725;WorldWheels;"7.5x17"", 4x114.3, ET42, ЦО73.1";Новые! Vossen VFS-2 Silver Machined R17 (502-0011);Vossen VFS-2 (machined) (silver);Литой;Disk;7.5
(диповые);"9.5x18"", 5x100.00, 5x114.30, ET30";Work Emotion CR-KAI;WORK;WORK;40044;4;0.0;18;30;5;https://static.baza.farpost.ru/drom/1526237562048_bulletin;https://static.baza.farpost.ru/drom/1526237562048_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-101e-work-cr-kiwami-r18-hyper-101-2002-63222834.html;JS 101E CR Kiwami;9,5*18 5*100,0 ET30 WORK JS 101E CR Kiwami (диповые);100.0;27900;32900;8225;WorldWheels;"9.5x18"", 5x100.0, ET30,";Новые! Диповые JS 101E Work CR Kiwami R18 Hyper (101-2002);JS 101E Work CR Kiwami (диповые);Литой;Disk;9.5
(диповые);"9.5x18"", 5x100.00, 5x114.30, ET30";Work Emotion CR-KAI;WORK;WORK;40045;4;0.0;18;30;5;https://static.baza.farpost.ru/drom/1526237562048_bulletin;https://static.baza.farpost.ru/drom/1526237562048_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-101e-work-cr-kiwami-r18-hyper-101-2002-63222834.html;JS 101E CR Kiwami;9,5*18 5*114,3 ET30 WORK JS 101E CR Kiwami (диповые);114.3;27900;32900;8225;WorldWheels;"9.5x18"", 5x114.3, ET30,";Новые! Диповые JS 101E Work CR Kiwami R18 Hyper (101-2002);JS 101E Work CR Kiwami (диповые);Литой;Disk;9.5
;"8.5x17"", 5x114.30, ET25";Work;WORK;WORK;40046;4;0.0;17;25;5;https://static.baza.farpost.ru/drom/1509731002926_bulletin;https://static.baza.farpost.ru/drom/1509731002926_default;https://baza.drom.ru/vladivostok/wheel/disc/sale-novye-js-406-work-meister-r17-406-0001-58652753.html;JS 406 Meister;8,5*17 5*114,3 ET25 WORK JS 406 Meister;114.3;22900;27900;6975;WorldWheels;"8.5x17"", 5x114.3, ET25,";SALE! Новые! JS 406 Work Meister R17 (406-0001);JS 406 Work Meister;Литой;Disk;8.5
(gunmetal);"9.5/10.5x18"", 5x120.00, ET22/15";Enkei;ENKEI;ENKEI;40047;4;0.0;18;22;5;https://static.baza.farpost.ru/drom/1524927165874_bulletin;https://static.baza.farpost.ru/drom/1524927165874_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-102-gunmetal-r18-102-0001-0002-55765014.html;JS 102;9,5*18 5*120,0 ET22 ENKEI JS 102 (gunmetal);120.0;31900;36900;9225;WorldWheels;"9.5x18"", 5x120.0, ET22,";Новые! Разноширокие JS 102 Gunmetal R18 (102-0001/0002);JS 102 (gunmetal);Литой;Disk;9.5
(gunmetal);"9.5/10.5x18"", 5x120.00, ET22/15";Enkei;ENKEI;ENKEI;40048;4;0.0;18;15;5;https://static.baza.farpost.ru/drom/1524927165874_bulletin;https://static.baza.farpost.ru/drom/1524927165874_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-102-gunmetal-r18-102-0001-0002-55765014.html;JS 102;9,5*18 5*120,0 ET15 ENKEI JS 102 (gunmetal);120.0;31900;36900;9225;WorldWheels;"9.5x18"", 5x120.0, ET15,";Новые! Разноширокие JS 102 Gunmetal R18 (102-0001/0002);JS 102 (gunmetal);Литой;Disk;9.5
(gunmetal);"9.5/10.5x18"", 5x120.00, ET22/15";Enkei;ENKEI;ENKEI;40049;4;0.0;18;22;5;https://static.baza.farpost.ru/drom/1524927165874_bulletin;https://static.baza.farpost.ru/drom/1524927165874_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-102-gunmetal-r18-102-0001-0002-55765014.html;JS 102;10,5*18 5*120,0 ET22 ENKEI JS 102 (gunmetal);120.0;31900;36900;9225;WorldWheels;"10.5x18"", 5x120.0, ET22,";Новые! Разноширокие JS 102 Gunmetal R18 (102-0001/0002);JS 102 (gunmetal);Литой;Disk;10.5
(gunmetal);"9.5/10.5x18"", 5x120.00, ET22/15";Enkei;ENKEI;ENKEI;40050;4;0.0;18;15;5;https://static.baza.farpost.ru/drom/1524927165874_bulletin;https://static.baza.farpost.ru/drom/1524927165874_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-102-gunmetal-r18-102-0001-0002-55765014.html;JS 102;10,5*18 5*120,0 ET15 ENKEI JS 102 (gunmetal);120.0;31900;36900;9225;WorldWheels;"10.5x18"", 5x120.0, ET15,";Новые! Разноширокие JS 102 Gunmetal R18 (102-0001/0002);JS 102 (gunmetal);Литой;Disk;10.5
(насыщенный) (диповые);"9.5x18"", 5x100.00, 5x114.30, ET30, ЦО 73,1мм.";Advan Racing RGIII;ADVAN;ADVAN;40051;4;73.1;18;30;5;https://static.baza.farpost.ru/drom/1528375043375_bulletin;https://static.baza.farpost.ru/drom/1528375043375_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-106-advan-rg3-hyper-r18-106-0002-63986653.html;JS 106 RG3;9,5*18 5*100,0 ET30 73,1 ADVAN JS 106 RG3 (насыщенный) (диповые);100.0;27900;32900;8225;WorldWheels;"9.5x18"", 5x100.0, ET30, ЦО73.1";Новые! Диповые JS 106 Advan RG3 Hyper R18 (106-0002);JS 106 Advan RG3 (насыщенный) (диповые);Литой;Disk;9.5
(насыщенный) (диповые);"9.5x18"", 5x100.00, 5x114.30, ET30, ЦО 73,1мм.";Advan Racing RGIII;ADVAN;ADVAN;40052;4;73.1;18;30;5;https://static.baza.farpost.ru/drom/1528375043375_bulletin;https://static.baza.farpost.ru/drom/1528375043375_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-106-advan-rg3-hyper-r18-106-0002-63986653.html;JS 106 RG3;9,5*18 5*114,3 ET30 73,1 ADVAN JS 106 RG3 (насыщенный) (диповые);114.3;27900;32900;8225;WorldWheels;"9.5x18"", 5x114.3, ET30, ЦО73.1";Новые! Диповые JS 106 Advan RG3 Hyper R18 (106-0002);JS 106 Advan RG3 (насыщенный) (диповые);Литой;Disk;9.5
(насыщенный) (диповые);"8.5x18"", 5x100.00, 5x114.30, ET35, ЦО 73,1мм.";Advan Racing RGIII;ADVAN;ADVAN;40053;4;73.1;18;35;5;https://static.baza.farpost.ru/drom/1528375024563_bulletin;https://static.baza.farpost.ru/drom/1528375024563_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-106-advan-rg3-hyper-r18-106-0001-63986635.html;JS 106 RG3;8,5*18 5*100,0 ET35 73,1 ADVAN JS 106 RG3 (насыщенный) (диповые);100.0;27900;32900;8225;WorldWheels;"8.5x18"", 5x100.0, ET35, ЦО73.1";Новые! Диповые JS 106 Advan RG3 Hyper R18 (106-0001);JS 106 Advan RG3 (насыщенный) (диповые);Литой;Disk;8.5
(насыщенный) (диповые);"8.5x18"", 5x100.00, 5x114.30, ET35, ЦО 73,1мм.";Advan Racing RGIII;ADVAN;ADVAN;40054;4;73.1;18;35;5;https://static.baza.farpost.ru/drom/1528375024563_bulletin;https://static.baza.farpost.ru/drom/1528375024563_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-106-advan-rg3-hyper-r18-106-0001-63986635.html;JS 106 RG3;8,5*18 5*114,3 ET35 73,1 ADVAN JS 106 RG3 (насыщенный) (диповые);114.3;27900;32900;8225;WorldWheels;"8.5x18"", 5x114.3, ET35, ЦО73.1";Новые! Диповые JS 106 Advan RG3 Hyper R18 (106-0001);JS 106 Advan RG3 (насыщенный) (диповые);Литой;Disk;8.5
(золотые) (диповые);"7.0x16"", 4x100.00, 4x114.30, ET40, ЦО 73,1мм.";Advan Racing RGII;ADVAN;ADVAN;40055;4;73.1;16;40;4;https://static.baza.farpost.ru/drom/1528378739278_bulletin;https://static.baza.farpost.ru/drom/1528378739278_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-106-advan-rg2-gold-r16-106-0021-63986531.html;JS 106 RG2;7,0*16 4*100,0 ET40 73,1 ADVAN JS 106 RG2 (золотые) (диповые);100.0;19900;24900;6225;WorldWheels;"7.0x16"", 4x100.0, ET40, ЦО73.1";Новые! Диповые JS 106 Advan RG2 Gold R16 (106-0021);JS 106 Advan RG2 (золотые) (диповые);Литой;Disk;7.0
(золотые) (диповые);"7.0x16"", 4x100.00, 4x114.30, ET40, ЦО 73,1мм.";Advan Racing RGII;ADVAN;ADVAN;40056;4;73.1;16;40;4;https://static.baza.farpost.ru/drom/1528378739278_bulletin;https://static.baza.farpost.ru/drom/1528378739278_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-106-advan-rg2-gold-r16-106-0021-63986531.html;JS 106 RG2;7,0*16 4*114,3 ET40 73,1 ADVAN JS 106 RG2 (золотые) (диповые);114.3;19900;24900;6225;WorldWheels;"7.0x16"", 4x114.3, ET40, ЦО73.1";Новые! Диповые JS 106 Advan RG2 Gold R16 (106-0021);JS 106 Advan RG2 (золотые) (диповые);Литой;Disk;7.0
(диповые);"8.0x16"", 4x100.00, 4x114.30, ET28, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;VOLK;40057;4;73.1;16;28;4;https://static.baza.farpost.ru/drom/1528647204325_bulletin;https://static.baza.farpost.ru/drom/1528647204325_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r16-401-0006-r-64117851.html;TE37;8,0*16 4*100,0 ET28 73,1 VOLK TE37 (диповые);100.0;21900;26900;6725;WorldWheels;"8.0x16"", 4x100.0, ET28, ЦО73.1";Новые! Диповые JS 401 Rota Volk Racing TE37 R16 (401-0006 R);Volk Racing TE37 (диповые);Литой;Disk;8.0
(диповые);"8.0x16"", 4x100.00, 4x114.30, ET28, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;VOLK;40058;4;73.1;16;28;4;https://static.baza.farpost.ru/drom/1528647204325_bulletin;https://static.baza.farpost.ru/drom/1528647204325_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r16-401-0006-r-64117851.html;TE37;8,0*16 4*114,3 ET28 73,1 VOLK TE37 (диповые);114.3;21900;26900;6725;WorldWheels;"8.0x16"", 4x114.3, ET28, ЦО73.1";Новые! Диповые JS 401 Rota Volk Racing TE37 R16 (401-0006 R);Volk Racing TE37 (диповые);Литой;Disk;8.0
;"8.0x18"", 5x100.00, 5x112.00, ET38, ЦО 73,1мм.";Work Emotion;WORK;WORK;40059;4;73.1;18;38;5;https://static.baza.farpost.ru/drom/1492945827585_bulletin;https://static.baza.farpost.ru/drom/1492945827585_default;https://baza.drom.ru/vladivostok/wheel/disc/para-novyh-diskov-work-emotion-cr-kai-r18-904-0003-53646721.html;Emotion CR-Kai;8,0*18 5*100,0 ET38 73,1 WORK Emotion CR-Kai;100.0;8000;13000;3250;WorldWheels;"8.0x18"", 5x100.0, ET38, ЦО73.1";ПАРА новых дисков Work Emotion CR-Kai R18 (904-0003);Work Emotion CR-Kai;Литой;Disk;8.0
;"8.0x18"", 5x100.00, 5x112.00, ET38, ЦО 73,1мм.";Work Emotion;WORK;WORK;40060;4;73.1;18;38;5;https://static.baza.farpost.ru/drom/1492945827585_bulletin;https://static.baza.farpost.ru/drom/1492945827585_default;https://baza.drom.ru/vladivostok/wheel/disc/para-novyh-diskov-work-emotion-cr-kai-r18-904-0003-53646721.html;Emotion CR-Kai;8,0*18 5*112,0 ET38 73,1 WORK Emotion CR-Kai;112.0;8000;13000;3250;WorldWheels;"8.0x18"", 5x112.0, ET38, ЦО73.1";ПАРА новых дисков Work Emotion CR-Kai R18 (904-0003);Work Emotion CR-Kai;Литой;Disk;8.0
(насыщенный);"9.5/10.5x18"", 5x114.30, ET38/22, ЦО 73,1мм.";Work Emotion;WORK;WORK;40061;4;73.1;18;38;5;https://static.baza.farpost.ru/drom/1531576842833_bulletin;https://static.baza.farpost.ru/drom/1531576842833_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-107-hyper-work-t7r-r18-107-8925-8001-64488153.html;JS 107 T7R;9,5*18 5*114,3 ET38 73,1 WORK JS 107 T7R (насыщенный);114.3;28900;33900;8475;WorldWheels;"9.5x18"", 5x114.3, ET38, ЦО73.1";Новые! Разноширокие JS 107 Hyper Work T7R R18 (107-8925/8001);JS 107 Work T7R (насыщенный);Литой;Disk;9.5
(насыщенный);"9.5/10.5x18"", 5x114.30, ET38/22, ЦО 73,1мм.";Work Emotion;WORK;WORK;40062;4;73.1;18;22;5;https://static.baza.farpost.ru/drom/1531576842833_bulletin;https://static.baza.farpost.ru/drom/1531576842833_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-107-hyper-work-t7r-r18-107-8925-8001-64488153.html;JS 107 T7R;9,5*18 5*114,3 ET22 73,1 WORK JS 107 T7R (насыщенный);114.3;28900;33900;8475;WorldWheels;"9.5x18"", 5x114.3, ET22, ЦО73.1";Новые! Разноширокие JS 107 Hyper Work T7R R18 (107-8925/8001);JS 107 Work T7R (насыщенный);Литой;Disk;9.5
(насыщенный);"9.5/10.5x18"", 5x114.30, ET38/22, ЦО 73,1мм.";Work Emotion;WORK;WORK;40063;4;73.1;18;38;5;https://static.baza.farpost.ru/drom/1531576842833_bulletin;https://static.baza.farpost.ru/drom/1531576842833_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-107-hyper-work-t7r-r18-107-8925-8001-64488153.html;JS 107 T7R;10,5*18 5*114,3 ET38 73,1 WORK JS 107 T7R (насыщенный);114.3;28900;33900;8475;WorldWheels;"10.5x18"", 5x114.3, ET38, ЦО73.1";Новые! Разноширокие JS 107 Hyper Work T7R R18 (107-8925/8001);JS 107 Work T7R (насыщенный);Литой;Disk;10.5
(насыщенный);"9.5/10.5x18"", 5x114.30, ET38/22, ЦО 73,1мм.";Work Emotion;WORK;WORK;40064;4;73.1;18;22;5;https://static.baza.farpost.ru/drom/1531576842833_bulletin;https://static.baza.farpost.ru/drom/1531576842833_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-107-hyper-work-t7r-r18-107-8925-8001-64488153.html;JS 107 T7R;10,5*18 5*114,3 ET22 73,1 WORK JS 107 T7R (насыщенный);114.3;28900;33900;8475;WorldWheels;"10.5x18"", 5x114.3, ET22, ЦО73.1";Новые! Разноширокие JS 107 Hyper Work T7R R18 (107-8925/8001);JS 107 Work T7R (насыщенный);Литой;Disk;10.5
(насыщенный);"9.5/10.5x18"", 5x114.30, ET30/22, ЦО 73,1мм.";Work Emotion;WORK;WORK;40065;4;73.1;18;30;5;https://static.baza.farpost.ru/drom/1531576915511_bulletin;https://static.baza.farpost.ru/drom/1531576915511_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-107-hyper-work-t7r-r18-107-8926-8001-64488149.html;JS 107 T7R;9,5*18 5*114,3 ET30 73,1 WORK JS 107 T7R (насыщенный);114.3;28900;33900;8475;WorldWheels;"9.5x18"", 5x114.3, ET30, ЦО73.1";Новые! Разноширокие JS 107 Hyper Work T7R R18 (107-8926/8001);JS 107 Work T7R (насыщенный);Литой;Disk;9.5
(насыщенный);"9.5/10.5x18"", 5x114.30, ET30/22, ЦО 73,1мм.";Work Emotion;WORK;WORK;40066;4;73.1;18;22;5;https://static.baza.farpost.ru/drom/1531576915511_bulletin;https://static.baza.farpost.ru/drom/1531576915511_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-107-hyper-work-t7r-r18-107-8926-8001-64488149.html;JS 107 T7R;9,5*18 5*114,3 ET22 73,1 WORK JS 107 T7R (насыщенный);114.3;28900;33900;8475;WorldWheels;"9.5x18"", 5x114.3, ET22, ЦО73.1";Новые! Разноширокие JS 107 Hyper Work T7R R18 (107-8926/8001);JS 107 Work T7R (насыщенный);Литой;Disk;9.5
(насыщенный);"9.5/10.5x18"", 5x114.30, ET30/22, ЦО 73,1мм.";Work Emotion;WORK;WORK;40067;4;73.1;18;30;5;https://static.baza.farpost.ru/drom/1531576915511_bulletin;https://static.baza.farpost.ru/drom/1531576915511_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-107-hyper-work-t7r-r18-107-8926-8001-64488149.html;JS 107 T7R;10,5*18 5*114,3 ET30 73,1 WORK JS 107 T7R (насыщенный);114.3;28900;33900;8475;WorldWheels;"10.5x18"", 5x114.3, ET30, ЦО73.1";Новые! Разноширокие JS 107 Hyper Work T7R R18 (107-8926/8001);JS 107 Work T7R (насыщенный);Литой;Disk;10.5
(насыщенный);"9.5/10.5x18"", 5x114.30, ET30/22, ЦО 73,1мм.";Work Emotion;WORK;WORK;40068;4;73.1;18;22;5;https://static.baza.farpost.ru/drom/1531576915511_bulletin;https://static.baza.farpost.ru/drom/1531576915511_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-107-hyper-work-t7r-r18-107-8926-8001-64488149.html;JS 107 T7R;10,5*18 5*114,3 ET22 73,1 WORK JS 107 T7R (насыщенный);114.3;28900;33900;8475;WorldWheels;"10.5x18"", 5x114.3, ET22, ЦО73.1";Новые! Разноширокие JS 107 Hyper Work T7R R18 (107-8926/8001);JS 107 Work T7R (насыщенный);Литой;Disk;10.5
(насыщенный);"9.5/10.5x18"", 5x114.30, ET12/22, ЦО 73,1мм.";Work Emotion;WORK;WORK;40069;4;73.1;18;12;5;https://static.baza.farpost.ru/drom/1531576926870_bulletin;https://static.baza.farpost.ru/drom/1531576926870_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-107-hyper-work-t7r-r18-107-8928-8001-64488144.html;JS 107 T7R;9,5*18 5*114,3 ET12 73,1 WORK JS 107 T7R (насыщенный);114.3;28900;33900;8475;WorldWheels;"9.5x18"", 5x114.3, ET12, ЦО73.1";Новые! Разноширокие JS 107 Hyper Work T7R R18 (107-8928/8001);JS 107 Work T7R (насыщенный);Литой;Disk;9.5
(насыщенный);"9.5/10.5x18"", 5x114.30, ET12/22, ЦО 73,1мм.";Work Emotion;WORK;WORK;40070;4;73.1;18;22;5;https://static.baza.farpost.ru/drom/1531576926870_bulletin;https://static.baza.farpost.ru/drom/1531576926870_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-107-hyper-work-t7r-r18-107-8928-8001-64488144.html;JS 107 T7R;9,5*18 5*114,3 ET22 73,1 WORK JS 107 T7R (насыщенный);114.3;28900;33900;8475;WorldWheels;"9.5x18"", 5x114.3, ET22, ЦО73.1";Новые! Разноширокие JS 107 Hyper Work T7R R18 (107-8928/8001);JS 107 Work T7R (насыщенный);Литой;Disk;9.5
(насыщенный);"9.5/10.5x18"", 5x114.30, ET12/22, ЦО 73,1мм.";Work Emotion;WORK;WORK;40071;4;73.1;18;12;5;https://static.baza.farpost.ru/drom/1531576926870_bulletin;https://static.baza.farpost.ru/drom/1531576926870_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-107-hyper-work-t7r-r18-107-8928-8001-64488144.html;JS 107 T7R;10,5*18 5*114,3 ET12 73,1 WORK JS 107 T7R (насыщенный);114.3;28900;33900;8475;WorldWheels;"10.5x18"", 5x114.3, ET12, ЦО73.1";Новые! Разноширокие JS 107 Hyper Work T7R R18 (107-8928/8001);JS 107 Work T7R (насыщенный);Литой;Disk;10.5
(насыщенный);"9.5/10.5x18"", 5x114.30, ET12/22, ЦО 73,1мм.";Work Emotion;WORK;WORK;40072;4;73.1;18;22;5;https://static.baza.farpost.ru/drom/1531576926870_bulletin;https://static.baza.farpost.ru/drom/1531576926870_default;https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-107-hyper-work-t7r-r18-107-8928-8001-64488144.html;JS 107 T7R;10,5*18 5*114,3 ET22 73,1 WORK JS 107 T7R (насыщенный);114.3;28900;33900;8475;WorldWheels;"10.5x18"", 5x114.3, ET22, ЦО73.1";Новые! Разноширокие JS 107 Hyper Work T7R R18 (107-8928/8001);JS 107 Work T7R (насыщенный);Литой;Disk;10.5
